data;orientacao;midia;tipo_midia;campanha;investimento;impressoes;cliques;visitas;pedidos
03/02/2024;consideracao;midia1;tipo1;1p-2p;22111,20695;28161;3531;2758;497
03/02/2024;consideracao;midia1;tipo1;3p;4134,368015;17363;1263;505;53
03/02/2024;consideracao;midia1;tipo1;dsa;2006,93;3030;897;865;35
03/02/2024;consideracao;midia1;tipo1;termos;1069,896912;1011;199;131;15
03/02/2024;consideracao;midia6;tipo3;display;2838,5;501632;1805;136;9
03/02/2024;conversao;midia1;tipo2;pmax;152725,8114;14493689;159916;123619;2097
04/02/2024;afiliados;midia3;tipo2;afiliados;112310;0;0;974;116
04/02/2024;consideracao;midia2;tipo3;asc;91037,49;10764745;66566;48826;1227
04/02/2024;consideracao;midia2;tipo3;carrossel;268,91;23917;193;;
04/02/2024;consideracao;midia2;tipo3;ppl;15848,03;2566334;9389;8;0
04/02/2024;consideracao;midia1;tipo1;1p-2p;23567,85156;24679;3251;2567;458
04/02/2024;consideracao;midia1;tipo1;3p;5122,353826;18652;1555;569;59
04/02/2024;consideracao;midia1;tipo1;dsa;921,3;1811;430;465;26
04/02/2024;consideracao;midia1;tipo1;termos;797,216043;754;153;101;8
04/02/2024;consideracao;midia6;tipo3;display;2794,55;462917;1678;118;8
04/02/2024;conversao;midia1;tipo2;pmax;150632,5795;17349653;178827;129825;1873
05/02/2024;afiliados;midia3;tipo2;afiliados;115665;0;0;1620;268
05/02/2024;consideracao;midia2;tipo3;asc;90905,44;9906113;55237;38719;1417
05/02/2024;consideracao;midia2;tipo3;carrossel;139,42;12000;121;2;0
05/02/2024;consideracao;midia2;tipo3;ppl;13947,83;1917643;8341;8;0
05/02/2024;consideracao;midia2;tipo5;ppl;17034,22;1606714;18791;;
05/02/2024;consideracao;midia1;tipo1;1p-2p;54804,5577;47662;6826;5058;862
05/02/2024;consideracao;midia1;tipo1;3p;15255,64837;36850;3180;1153;117
05/02/2024;consideracao;midia1;tipo1;dsa;459,97;1199;271;330;29
05/02/2024;consideracao;midia1;tipo1;termos;145,000823;263;39;41;5
05/02/2024;consideracao;midia6;tipo3;display;2272,579999;428495;1451;103;6
05/02/2024;conversao;midia1;tipo2;pmax;160487,4608;8823881;103466;96309;2335
06/02/2024;afiliados;midia3;tipo2;afiliados;114070;0;0;908;144
06/02/2024;consideracao;midia2;tipo3;asc;90897,7;8221308;67746;47133;1570
06/02/2024;consideracao;midia2;tipo3;carrossel;158,81;9401;157;;
06/02/2024;consideracao;midia2;tipo3;ppl;11749,46;1363993;7456;32;0
06/02/2024;consideracao;midia2;tipo5;ppl;10498,2;720144;8163;;
06/02/2024;consideracao;midia1;tipo1;1p-2p;59893,77949;53584;8205;6036;1062
06/02/2024;consideracao;midia1;tipo1;3p;24304,57218;44772;4259;1554;154
06/02/2024;consideracao;midia1;tipo1;dsa;532,63;1699;399;435;26
06/02/2024;consideracao;midia1;tipo1;termos;668,503464;730;203;127;16
06/02/2024;consideracao;midia6;tipo3;display;3447,61;545045;1709;172;16
06/02/2024;conversao;midia1;tipo2;pmax;153587,4356;8518584;110861;99351;2377
07/02/2024;afiliados;midia3;tipo2;afiliados;114180;0;0;916;110
07/02/2024;consideracao;midia2;tipo3;asc;80484,96;6701781;56758;36544;1385
07/02/2024;consideracao;midia2;tipo3;carrossel;107,86;7149;95;1;0
07/02/2024;consideracao;midia2;tipo3;ppl;20871,52;2450799;9940;45;1
07/02/2024;consideracao;midia2;tipo5;ppl;10351,22;565207;4917;;
07/02/2024;consideracao;midia1;tipo1;1p-2p;62549,30384;53572;8710;6515;1033
07/02/2024;consideracao;midia1;tipo1;3p;23424,5843;41464;3928;1492;144
07/02/2024;consideracao;midia1;tipo1;dsa;876,19;1985;492;504;53
07/02/2024;consideracao;midia1;tipo1;termos;247,236597;413;68;55;1
07/02/2024;consideracao;midia6;tipo3;display;2307,83;283609;861;107;10
07/02/2024;conversao;midia1;tipo2;pmax;108322,2736;3948171;54724;62530;1869
08/02/2024;afiliados;midia3;tipo2;afiliados;109285;0;0;1228;202
08/02/2024;consideracao;midia2;tipo3;asc;76025,41;6130232;51569;30588;1127
08/02/2024;consideracao;midia2;tipo3;carrossel;135,639999;8827;102;;
08/02/2024;consideracao;midia2;tipo3;ppl;25535,45;3031851;12226;37;0
08/02/2024;consideracao;midia2;tipo5;ppl;9789,489999;655049;9369;;
08/02/2024;consideracao;midia1;tipo1;1p-2p;62954,33288;54130;8273;5872;929
08/02/2024;consideracao;midia1;tipo1;3p;20241,52135;36952;3350;1162;120
08/02/2024;consideracao;midia1;tipo1;dsa;823,85;1589;425;461;22
08/02/2024;consideracao;midia1;tipo1;termos;352,291329;357;85;53;4
08/02/2024;consideracao;midia6;tipo3;display;2875,93;414875;1337;96;14
08/02/2024;conversao;midia1;tipo2;pmax;64545,93293;794565;22512;35399;1255
09/02/2024;afiliados;midia3;tipo2;afiliados;105105;0;0;554;42
09/02/2024;consideracao;midia2;tipo3;asc;75247,88;6131016;67297;38389;925
09/02/2024;consideracao;midia2;tipo3;carrossel;109,22;13335;138;;
09/02/2024;consideracao;midia2;tipo3;ppl;17681,68;1940420;8326;61;0
09/02/2024;consideracao;midia2;tipo5;ppl;9376,25;681827;10432;;
09/02/2024;consideracao;midia1;tipo1;1p-2p;59928,64341;45475;6725;4747;779
09/02/2024;consideracao;midia1;tipo1;3p;19816,88144;34494;3360;1083;106
09/02/2024;consideracao;midia1;tipo1;dsa;386,13;910;231;236;8
09/02/2024;consideracao;midia1;tipo1;termos;245,232505;248;55;31;2
09/02/2024;consideracao;midia6;tipo3;display;2004,67;353604;1223;66;7
09/02/2024;conversao;midia1;tipo2;pmax;79655,68761;2351281;34176;37812;1151
10/02/2024;afiliados;midia3;tipo2;afiliados;96360;0;0;534;52
10/02/2024;consideracao;midia2;tipo3;asc;63989,61;5753354;64405;38629;739
10/02/2024;consideracao;midia2;tipo3;carrossel;98,77;12473;141;;
10/02/2024;consideracao;midia2;tipo3;ppl;12824,81;1211121;6652;48;0
10/02/2024;consideracao;midia2;tipo5;ppl;23,75;1526;19;;
10/02/2024;consideracao;midia1;tipo1;1p-2p;57372,13837;47231;6058;4301;664
10/02/2024;consideracao;midia1;tipo1;3p;16743,37708;30593;2872;818;75
10/02/2024;consideracao;midia1;tipo1;dsa;142,91;563;110;128;2
10/02/2024;consideracao;midia1;tipo1;termos;47,160981;140;12;12;2
10/02/2024;consideracao;midia6;tipo3;display;1993,37;325727;1098;82;4
10/02/2024;conversao;midia1;tipo2;pmax;63494,99047;2690599;31182;32066;932
11/02/2024;afiliados;midia3;tipo2;afiliados;98835;0;0;1152;192
11/02/2024;consideracao;midia2;tipo3;asc;70983,14;7047756;55160;24058;613
11/02/2024;consideracao;midia2;tipo3;carrossel;47,97;5389;66;;
11/02/2024;consideracao;midia2;tipo3;ppl;13013,85;1704415;6653;37;0
11/02/2024;consideracao;midia1;tipo1;1p-2p;44049,95089;31009;4438;3248;527
11/02/2024;consideracao;midia1;tipo1;3p;19118,31811;30162;3627;875;67
11/02/2024;consideracao;midia1;tipo1;dsa;79,57;388;64;87;0
11/02/2024;consideracao;midia1;tipo1;termos;25,285682;92;8;12;0
11/02/2024;consideracao;midia6;tipo3;display;2237,07;308598;1019;67;7
11/02/2024;conversao;midia1;tipo2;pmax;55819,20072;2794521;30439;29237;775
12/02/2024;afiliados;midia3;tipo2;afiliados;103290;0;0;924;110
12/02/2024;consideracao;midia2;tipo3;asc;72281,27;7006660;58870;25453;688
12/02/2024;consideracao;midia2;tipo3;carrossel;42,88;4090;68;;
12/02/2024;consideracao;midia2;tipo3;ppl;10510,96;1139877;5007;41;0
12/02/2024;consideracao;midia1;tipo1;1p-2p;59654,18274;41085;5891;4069;598
12/02/2024;consideracao;midia1;tipo1;3p;20612,31524;33721;3506;961;76
12/02/2024;consideracao;midia1;tipo1;dsa;209,9;588;136;143;6
12/02/2024;consideracao;midia1;tipo1;termos;82,022597;156;26;24;1
12/02/2024;consideracao;midia6;tipo3;display;2119,56;329347;1139;50;4
12/02/2024;conversao;midia1;tipo2;pmax;80018,1931;3808005;44318;37235;1045
13/02/2024;afiliados;midia3;tipo2;afiliados;105545;0;0;606;52
13/02/2024;consideracao;midia2;tipo3;asc;71172,88;7724331;57945;21967;743
13/02/2024;consideracao;midia2;tipo3;carrossel;54,67;3951;50;;
13/02/2024;consideracao;midia2;tipo3;ppl;9996,94;1103650;4284;47;0
13/02/2024;consideracao;midia1;tipo1;1p-2p;65707,05494;37525;5579;3015;567
13/02/2024;consideracao;midia1;tipo1;3p;21076,38112;34676;3605;715;57
13/02/2024;consideracao;midia1;tipo1;dsa;255,9;706;153;176;4
13/02/2024;consideracao;midia1;tipo1;termos;185,337945;218;35;25;2
13/02/2024;consideracao;midia6;tipo3;display;2197,819999;354992;1210;62;2
13/02/2024;conversao;midia1;tipo2;pmax;85478,6217;4643051;52465;39760;1009
14/02/2024;afiliados;midia3;tipo2;afiliados;104060;0;0;1282;218
14/02/2024;consideracao;midia2;tipo3;asc;70383,29;6762496;73794;34232;829
14/02/2024;consideracao;midia2;tipo3;carrossel;59,5;5321;105;;
14/02/2024;consideracao;midia2;tipo3;ppl;9505,46;917578;5471;105;0
14/02/2024;consideracao;midia1;tipo1;1p-2p;73545,84635;47313;7008;1996;356
14/02/2024;consideracao;midia1;tipo1;3p;20832,87558;39412;3779;441;40
14/02/2024;consideracao;midia1;tipo1;dsa;705,25;1498;369;368;6
14/02/2024;consideracao;midia1;tipo1;termos;315,922012;431;73;28;1
14/02/2024;consideracao;midia6;tipo3;display;2002,97;303174;1086;28;3
14/02/2024;consideracao;midia7;tipo3;display;1245,33;87386;5762;442;0
14/02/2024;conversao;midia1;tipo2;pmax;113127,257;4929439;80692;59733;1597
15/02/2024;afiliados;midia3;tipo2;afiliados;100210;0;0;842;102
15/02/2024;consideracao;midia2;tipo3;asc;77975,96;7395962;56781;27554;897
15/02/2024;consideracao;midia2;tipo3;carrossel;48,09;4913;88;;
15/02/2024;consideracao;midia2;tipo3;ppl;12559,43;1135217;6506;76;0
15/02/2024;consideracao;midia2;tipo5;ppl;10419,64;825087;8201;;
15/02/2024;consideracao;midia1;tipo1;1p-2p;74954,88102;51037;7536;2101;393
15/02/2024;consideracao;midia1;tipo1;3p;21863,0286;37522;3507;471;31
15/02/2024;consideracao;midia1;tipo1;dsa;913,04;1982;476;493;48
15/02/2024;consideracao;midia1;tipo1;termos;1599,995151;960;285;110;15
15/02/2024;consideracao;midia6;tipo3;display;2286,589998;317349;1094;39;3
15/02/2024;consideracao;midia7;tipo3;display;2169,64;103218;2806;203;0
15/02/2024;conversao;midia1;tipo2;pmax;105926,4131;3101615;51954;46270;1640
16/02/2024;afiliados;midia3;tipo2;afiliados;97790;0;0;1596;276
16/02/2024;consideracao;midia2;tipo3;asc;84624,58;7917819;62460;37223;807
16/02/2024;consideracao;midia2;tipo3;carrossel;45,87;3372;29;;
16/02/2024;consideracao;midia2;tipo3;ppl;17781,49;1512755;10747;38;1
16/02/2024;consideracao;midia2;tipo5;ppl;8276,449999;379593;5276;;
16/02/2024;consideracao;midia1;tipo1;1p-2p;51321,77679;43574;6245;3858;557
16/02/2024;consideracao;midia1;tipo1;3p;8114,291565;19526;1956;532;27
16/02/2024;consideracao;midia1;tipo1;dsa;1030,9;2191;539;529;23
16/02/2024;consideracao;midia1;tipo1;termos;829,167195;684;166;120;12
16/02/2024;consideracao;midia6;tipo3;display;4287,3;529915;1653;93;7
16/02/2024;consideracao;midia7;tipo3;display;2170;105661;4397;212;0
16/02/2024;conversao;midia1;tipo2;pmax;85737,96963;2785577;45359;40597;1491
17/02/2024;afiliados;midia3;tipo2;afiliados;115885;0;0;840;110
17/02/2024;consideracao;midia2;tipo3;asc;85588,71;7964726;71606;42963;686
17/02/2024;consideracao;midia2;tipo3;carrossel;135,919999;9413;95;;
17/02/2024;consideracao;midia2;tipo3;ppl;14004,37;1286049;9868;61;0
17/02/2024;consideracao;midia2;tipo5;ppl;13,44;634;2;;
17/02/2024;consideracao;midia1;tipo1;1p-2p;36285,86335;34084;4340;3354;514
17/02/2024;consideracao;midia1;tipo1;3p;5306,044002;16221;1668;609;34
17/02/2024;consideracao;midia1;tipo1;dsa;755,32;1675;410;406;10
17/02/2024;consideracao;midia1;tipo1;termos;193,99566;206;47;41;5
17/02/2024;consideracao;midia6;tipo3;display;4259,18;562765;1810;85;4
17/02/2024;consideracao;midia7;tipo3;display;2170;101577;2418;141;0
17/02/2024;conversao;midia1;tipo2;pmax;88986,47971;6548088;100527;68797;1398
18/02/2024;afiliados;midia3;tipo2;afiliados;89375;0;0;640;40
18/02/2024;consideracao;midia2;tipo3;asc;92046,33;9497330;76081;49757;687
18/02/2024;consideracao;midia2;tipo3;carrossel;130,83;8295;103;;
18/02/2024;consideracao;midia2;tipo3;ppl;15221,82;1394635;15066;44;0
18/02/2024;consideracao;midia1;tipo1;1p-2p;27234,38027;24896;3414;2812;396
18/02/2024;consideracao;midia1;tipo1;3p;3768,801835;14071;1196;474;33
18/02/2024;consideracao;midia1;tipo1;dsa;1247,69;1939;557;564;46
18/02/2024;consideracao;midia1;tipo1;termos;1636,705064;905;301;241;21
18/02/2024;consideracao;midia6;tipo3;display;3794,49;572633;1870;132;9
18/02/2024;consideracao;midia7;tipo3;display;2166,149999;126848;1755;97;0
18/02/2024;conversao;midia1;tipo2;pmax;84043,11385;6726390;94672;67787;1326
19/02/2024;afiliados;midia3;tipo2;afiliados;103015;0;0;1538;320
19/02/2024;consideracao;midia2;tipo3;asc;92029,74;8699847;54522;26200;654
19/02/2024;consideracao;midia2;tipo3;carrossel;74,06;5339;86;;
19/02/2024;consideracao;midia2;tipo3;ppl;15505,53;1104794;7674;23;0
19/02/2024;consideracao;midia2;tipo5;ppl;7864,12;505572;4907;;
19/02/2024;consideracao;midia1;tipo1;1p-2p;41930,59024;41043;5488;4335;639
19/02/2024;consideracao;midia1;tipo1;3p;6113,062286;17995;1380;679;67
19/02/2024;consideracao;midia1;tipo1;dsa;1928,21;3479;1027;990;28
19/02/2024;consideracao;midia1;tipo1;termos;3421,588659;1785;494;392;51
19/02/2024;consideracao;midia6;tipo3;display;4138,66;601515;1858;124;8
19/02/2024;consideracao;midia7;tipo3;display;1248,16;76535;1499;61;0
19/02/2024;conversao;midia1;tipo2;pmax;117769,4931;6163704;88004;70576;2029
20/02/2024;afiliados;midia3;tipo2;afiliados;100155;0;0;938;108
20/02/2024;consideracao;midia2;tipo3;asc;102995,28;9264991;49118;12633;36
20/02/2024;consideracao;midia2;tipo3;carrossel;46,88;4355;128;;
20/02/2024;consideracao;midia2;tipo3;ppl;11733,65;592828;3622;1212;109
20/02/2024;consideracao;midia2;tipo5;ppl;109,02;4004;13;;
20/02/2024;consideracao;midia1;tipo1;1p-2p;43092,06903;39787;5439;4265;659
20/02/2024;consideracao;midia1;tipo1;3p;5343,912789;17837;1281;614;52
20/02/2024;consideracao;midia1;tipo1;dsa;2435,36;4030;1178;1102;31
20/02/2024;consideracao;midia1;tipo1;termos;4242,385933;2354;697;509;49
20/02/2024;consideracao;midia6;tipo3;display;4154,4;575286;1618;152;13
20/02/2024;conversao;midia1;tipo2;pmax;132559,93;6533196;99793;79836;2164
21/02/2024;afiliados;midia3;tipo2;afiliados;101695;0;0;670;46
21/02/2024;consideracao;midia2;tipo3;asc;111002,61;7541557;37679;3186;4
21/02/2024;consideracao;midia2;tipo3;ppl;10325,98;491726;3623;19886;1769
21/02/2024;consideracao;midia2;tipo5;ppl;101,71;3313;9;;
21/02/2024;consideracao;midia1;tipo1;1p-2p;35764,08797;36500;4836;3861;590
21/02/2024;consideracao;midia1;tipo1;3p;4375,867438;15184;1123;550;46
21/02/2024;consideracao;midia1;tipo1;dsa;5022,55;6458;1861;1706;58
21/02/2024;consideracao;midia1;tipo1;termos;5682,560215;2793;886;683;65
21/02/2024;consideracao;midia6;tipo3;display;3720,21;542337;1603;166;10
21/02/2024;conversao;midia1;tipo2;pmax;148016,9427;8178421;116288;87545;2212
22/02/2024;afiliados;midia3;tipo2;afiliados;92840;0;0;1496;302
22/02/2024;consideracao;midia2;tipo3;asc;127189,86;9313081;53441;;
22/02/2024;consideracao;midia2;tipo3;ppl;10824,56;540768;4535;38485;1886
22/02/2024;consideracao;midia2;tipo5;ppl;90,38;2912;12;;
22/02/2024;consideracao;midia1;tipo1;1p-2p;24371,81023;29666;4050;3291;606
22/02/2024;consideracao;midia1;tipo1;3p;3205,905561;12414;917;500;36
22/02/2024;consideracao;midia1;tipo1;dsa;4806,87;6509;1969;1801;63
22/02/2024;consideracao;midia1;tipo1;termos;3068,53789;2391;637;490;37
22/02/2024;consideracao;midia6;tipo3;display;5965,29;837414;2631;233;17
22/02/2024;conversao;midia1;tipo2;pmax;194619,8095;12357168;164153;116288;2415
23/02/2024;afiliados;midia3;tipo2;afiliados;84315;0;0;740;94
23/02/2024;consideracao;midia2;tipo3;asc;124745,68;9869667;46592;;
23/02/2024;consideracao;midia2;tipo3;ppl;10627,47;627477;5021;32386;1731
23/02/2024;consideracao;midia2;tipo5;ppl;73,71;2100;5;;
23/02/2024;consideracao;midia1;tipo1;1p-2p;17124,19766;21148;3185;2673;524
23/02/2024;consideracao;midia1;tipo1;3p;1971,129735;9600;616;312;21
23/02/2024;consideracao;midia1;tipo1;dsa;4224,53;7006;1999;1888;67
23/02/2024;consideracao;midia1;tipo1;termos;2865,267552;2894;643;471;52
23/02/2024;consideracao;midia6;tipo3;display;8545,7;978161;3220;258;15
23/02/2024;conversao;midia1;tipo2;pmax;189216,6992;12205262;165159;117591;2130
24/02/2024;afiliados;midia3;tipo2;afiliados;97350;0;0;478;20
24/02/2024;consideracao;midia2;tipo3;asc;122978,77;9864176;58318;;
24/02/2024;consideracao;midia2;tipo3;ppl;1044,299999;74846;2784;42572;1508
24/02/2024;consideracao;midia2;tipo5;ppl;0,17;9;0;;
24/02/2024;consideracao;midia1;tipo1;1p-2p;13479,95709;17318;2433;2085;356
24/02/2024;consideracao;midia1;tipo1;3p;1702,296027;7891;516;271;26
24/02/2024;consideracao;midia1;tipo1;dsa;3322,1;4512;1329;1264;37
24/02/2024;consideracao;midia1;tipo1;termos;4167,587403;3363;839;579;53
24/02/2024;consideracao;midia6;tipo3;display;7089,01;1041733;3664;300;19
24/02/2024;conversao;midia1;tipo2;pmax;207828,3973;17287852;221007;142457;1792
25/02/2024;afiliados;midia3;tipo2;afiliados;80245;0;0;1346;256
25/02/2024;consideracao;midia2;tipo3;asc;134180,78;10716846;67846;;
25/02/2024;consideracao;midia2;tipo3;ppl;1784,729998;118530;3228;50636;1547
25/02/2024;consideracao;midia1;tipo1;1p-2p;11571,87247;12780;1906;1571;240
25/02/2024;consideracao;midia1;tipo1;3p;1211,74998;7050;386;205;19
25/02/2024;consideracao;midia1;tipo1;dsa;3724,78;3908;1268;1181;66
25/02/2024;consideracao;midia1;tipo1;termos;3486,435167;3085;705;486;56
25/02/2024;consideracao;midia6;tipo3;display;7719,139999;1071771;3769;305;16
25/02/2024;conversao;midia1;tipo2;pmax;164979,0254;13055198;173325;122341;1719
26/02/2024;afiliados;midia3;tipo2;afiliados;112475;0;0;1304;298
26/02/2024;consideracao;midia2;tipo3;asc;132193,78;10070505;47763;;
26/02/2024;consideracao;midia2;tipo3;ppl;13138,15;743442;5994;33776;1955
26/02/2024;consideracao;midia2;tipo5;ppl;65,259999;1565;5;;
26/02/2024;consideracao;midia1;tipo1;1p-2p;13430,37659;19653;3307;2643;484
26/02/2024;consideracao;midia1;tipo1;3p;1883,415977;8790;563;333;36
26/02/2024;consideracao;midia1;tipo1;dsa;3324,84;5594;1686;1579;66
26/02/2024;consideracao;midia1;tipo1;termos;4048,201497;4276;1030;737;56
26/02/2024;consideracao;midia6;tipo3;display;6703,849999;917448;3108;214;12
26/02/2024;conversao;midia1;tipo2;pmax;167723,2839;10084327;143476;111447;2469
27/02/2024;afiliados;midia3;tipo2;afiliados;76634,25;0;0;940;178
27/02/2024;consideracao;midia2;tipo3;asc;131286,14;9988749;48394;;
27/02/2024;consideracao;midia2;tipo3;ppl;12788,87;544726;5365;35466;2032
27/02/2024;consideracao;midia2;tipo5;ppl;60,129999;1523;2;;
27/02/2024;consideracao;midia1;tipo1;1p-2p;13055,31341;18070;3249;2667;425
27/02/2024;consideracao;midia1;tipo1;3p;1920,026667;8528;578;347;26
27/02/2024;consideracao;midia1;tipo1;dsa;2869,95;5172;1536;1472;57
27/02/2024;consideracao;midia1;tipo1;termos;6134,436255;5652;1555;1158;107
27/02/2024;consideracao;midia6;tipo3;display;6942,93;948168;2911;211;18
27/02/2024;conversao;midia1;tipo2;pmax;157024,0279;9240918;133787;106537;2513
28/02/2024;afiliados;midia3;tipo2;afiliados;85166,4;0;0;628;82
28/02/2024;consideracao;midia2;tipo3;asc;128796,11;10176701;63840;;
28/02/2024;consideracao;midia2;tipo3;ppl;15420,61;701510;6955;47499;1923
28/02/2024;consideracao;midia2;tipo5;ppl;157,79;4508;15;;
28/02/2024;consideracao;midia1;tipo1;1p-2p;12353,76475;16464;2978;2531;479
28/02/2024;consideracao;midia1;tipo1;3p;2017,967397;8507;568;335;43
28/02/2024;consideracao;midia1;tipo1;dsa;2342,74;4439;1137;1121;34
28/02/2024;consideracao;midia1;tipo1;termos;7730,693072;7166;1866;1351;96
28/02/2024;consideracao;midia6;tipo3;display;7287,89;904248;3115;260;12
28/02/2024;conversao;midia1;tipo2;pmax;216565,004;15093026;222906;170600;2810
29/02/2024;afiliados;midia3;tipo2;afiliados;149333,8;0;0;1252;294
29/02/2024;consideracao;midia2;tipo3;asc;126898,99;9812213;67282;;
29/02/2024;consideracao;midia2;tipo3;ppl;16982;803734;7660;50054;1830
29/02/2024;consideracao;midia2;tipo5;ppl;1259,96;65243;94;;
29/02/2024;consideracao;midia1;tipo1;1p-2p;11454,79393;16145;3005;2515;462
29/02/2024;consideracao;midia1;tipo1;3p;2099,303468;8847;598;356;24
29/02/2024;consideracao;midia1;tipo1;dsa;2062,64;4600;1196;1137;47
29/02/2024;consideracao;midia1;tipo1;termos;8172,39799;7723;2048;1547;112
29/02/2024;consideracao;midia6;tipo3;display;4469,56;524906;1881;146;13
29/02/2024;consideracao;midia7;tipo3;display;404,27;54788;194;32;7
29/02/2024;conversao;midia1;tipo2;pmax;185821,3136;13166023;207512;159346;2624
01/03/2024;afiliados;midia3;tipo2;afiliados;1320;0;0;506;116
01/03/2024;consideracao;midia2;tipo3;asc;99460,24;8719205;50495;;
01/03/2024;consideracao;midia2;tipo3;ppl;15251,14;851730;7796;39176;1507
01/03/2024;consideracao;midia2;tipo5;ppl;5584,64;414313;436;;
01/03/2024;consideracao;midia1;tipo1;1p-2p;11595,48749;15513;2618;2342;457
01/03/2024;consideracao;midia1;tipo1;3p;1888,853877;7890;551;356;31
01/03/2024;consideracao;midia1;tipo1;dsa;2220,54;4413;1093;1068;60
01/03/2024;consideracao;midia1;tipo1;termos;9961,329449;8383;2057;1513;109
01/03/2024;consideracao;midia6;tipo3;display;2283,88;342727;1029;102;5
01/03/2024;consideracao;midia7;tipo3;display;2498,09;395080;1193;155;17
01/03/2024;conversao;midia1;tipo2;pmax;138940,8795;8259456;125418;109504;2132
02/03/2024;afiliados;midia3;tipo2;afiliados;0;0;0;554;126
02/03/2024;consideracao;midia2;tipo3;asc;44493,65;3876012;37511;;
02/03/2024;consideracao;midia2;tipo3;ppl;989,919999;68685;2254;32765;985
